place,title,msg,price,per_meter,year,area,age,lat,lng,income,loc,place,平均值项:lat,平均值项:lng,平均值项:per_meter,,,,
永清新村,永清新村 双南户型 顶楼有尖顶 满5年 看房方便,高楼层 (共6层) | 1991年建 | 2室1厅 | 56.02平米 | 南,245,"43,735",1991,56.02,31,31.39678986,121.5046376,63491,2,,,,,,,,
永清新村,精装南北两房，满五年税费少，非顶楼视野佳，诚心出售,高楼层 (共6层) | 1988年建 | 2室1厅 | 56.75平米 | 南,255,"44,934",1988,56.75,34,31.39678986,121.5046376,63491,2,,,,,,,,
永清新村,永清新村 双南全明户型 采光好 满5年 看房方便,高楼层 (共6层) | 1989年建 | 2室1厅 | 51.9平米 | 南,238,"45,858",1989,51.9,33,31.39678986,121.5046376,63491,2,,,,,,,,
永清新村,非顶楼，视野好，通透两房，户型正气，满五年，税费低,高楼层 (共6层) | 1989年建 | 2室1厅 | 53.3平米 | 南 北,235,"44,091",1989,53.3,33,31.39678986,121.5046376,63491,2,,,,,,,,
永清新村,精装南北两房，满五年税费少，非顶楼视野佳，诚心出售,高楼层 (共6层) | 1988年建 | 2室1厅 | 56.75平米 | 南,255,"44,934",1988,56.75,34,31.39678986,121.5046376,63491,2,,,,,,,,
永清新村,精装南北两房，满五年税费少，非顶楼视野佳，诚心出售,高楼层 (共6层) | 1988年建 | 2室1厅 | 56.75平米 | 南,255,"44,934",1988,56.75,34,31.39678986,121.5046376,63491,2,,,,,,,,
汇枫景苑,近地铁 次新房 税费少 一手动迁,低楼层 (共18层) | 2016年建 | 3室1厅 | 82.71平米 | 南,429,"51,868",2016,82.71,6,31.32840432,121.3774561,63491,2,,,,,,,,
泗塘一村,全明南北两房，楼层好，配套十分成熟。诚意出售。,低楼层 (共5层) | 1980年建 | 2室1厅 | 47.84平米 | 南 北,228,"47,659",1980,47.84,42,31.34472743,121.4603998,63491,2,,,,,,,,
泗塘一村,泗塘一村+低总价+中间楼层+诚意出售,中楼层 (共4层) | 1959年建 | 1室1厅 | 45平米 | 南,195,"43,334",1959,45,63,31.34472743,121.4603998,63491,2,,,,,,,,
泗塘一村,低楼层，南北格局，楼层好，房龄新，小区位置好,低楼层 (共4层) 3室2厅 | 98.51平米 | 南,400,"40,606",,98.51,,31.34472743,121.4603998,63491,2,,,,,,,,
泗塘一村,满五年，采光好，低总价，诚意出售,高楼层 (共5层) 1室0厅 | 36.59平米 | 南,175,"47,828",,36.59,,31.34472743,121.4603998,63491,2,,,,,,,,
泗塘七村,满五 总价低 景观楼层 业主诚心出售,高楼层 (共6层) | 1995年建 | 1室1厅 | 51.78平米 | 南,250,"48,282",1995,51.78,27,31.33649726,121.4664953,63491,2,,,,,,,,
泗塘七村,税少，双南两房，景观楼层， 业主诚心出售，,高楼层 (共6层) | 1995年建 | 2室1厅 | 71.09平米 | 南,350,"49,234",1995,71.09,27,31.33649726,121.4664953,63491,2,,,,,,,,
泗塘七村,满五 总价低 景观楼层 业主诚心出售,高楼层 (共6层) | 1995年建 | 1室1厅 | 51.78平米 | 南,250,"48,282",1995,51.78,27,31.33649726,121.4664953,63491,2,,,,,,,,
泗塘七村,低总价单价 年轻人置业选择 小区环境好 旁边配套齐全,高楼层 (共6层) | 1995年建 | 2室1厅 | 48.01平米 | 南,230,"47,907",1995,48.01,27,31.33649726,121.4664953,63491,2,,,,,,,,
泗塘七村,中间楼层，满五，总价低，诚意出售,中楼层 (共6层) | 1995年建 | 2室1厅 | 48.01平米 | 南,225,"46,866",1995,48.01,27,31.33649726,121.4664953,63491,2,,,,,,,,
泗塘三村,此房满五 全明大一房 看房方便 自住选择,高楼层 (共6层) | 1990年建 | 1室1厅 | 48.55平米 | 南,235,"48,404",1990,48.55,32,31.34064135,121.4620067,63491,2,,,,,,,,
泗塘三村,泗塘 南北两房 低楼层 自住好选择,低楼层 (共6层) | 1989年建 | 2室1厅 | 60.67平米 | 南 北,295,"48,624",1989,60.67,33,31.34064135,121.4620067,63491,2,,,,,,,,
泗塘五村,采光视野佳、小区进出口位置，出行方便，业主急售,高楼层 (共6层) | 1995年建 | 2室1厅 | 62.05平米 | 南 北,278,"44,803",1995,62.05,27,31.34014109,121.4665714,63491,2,,,,,,,,
泗塘八村,好房！好楼层！95年温馨小窝，诚意售房欢迎来看,中楼层 (共6层) | 1995年建 | 1室1厅 | 51.78平米 | 南,268,"51,758",1995,51.78,27,31.33619484,121.463302,63491,2,,,,,,,,
泗塘八村,精装修诚意出售前后通透拎包入住,高楼层 (共6层) | 1995年建 | 2室1厅 | 48.01平米 | 南 北,243,"50,615",1995,48.01,27,31.33619484,121.463302,63491,2,,,,,,,,
泗塘六村,泗塘六村，双南两房，全明，环境好，配套齐全,高楼层 (共6层) | 2000年建 | 2室1厅 | 67.05平米 | 南,350,"52,200",2000,67.05,22,31.33893339,121.4661184,63491,2,,,,,,,,
泗塘六村,泗塘板块，小区环境好，一梯两户，小区位置佳,高楼层 (共6层) | 1995年建 | 1室1厅 | 46.69平米 | 南,230,"49,262",1995,46.69,27,31.33893339,121.4661184,63491,2,,,,,,,,
泗塘四村,电梯两房，楼层好，采光充足，视野开阔，装修保养好,高楼层 (共15层) | 1988年建 | 2室1厅 | 69.7平米 | 西,312,"44,764",1988,69.7,34,31.34108948,121.4668139,63491,2,,,,,,,,
泗塘四村,正气两房 低楼层低总价，配套设施齐全,低楼层 (共15层) | 1988年建 | 2室1厅 | 76.1平米 | 东南,325,"42,707",1988,76.1,34,31.34108948,121.4668139,63491,2,,,,,,,,
泗塘四村,此房满五年，全明户型，楼栋位置好，视野佳采光棒！,高楼层 (共6层) | 1987年建 | 2室1厅 | 60.44平米 | 南,280,"46,327",1987,60.44,35,31.34108948,121.4668139,63491,2,,,,,,,,
泰和路309弄,一梯两户，满五，诚心出售，精装，93年房龄,高楼层 (共6层) | 1993年建 | 2室2厅 | 69.28平米 | 南,272,"39,261",1993,69.28,29,31.38027704,121.4991675,63491,2,,,,,,,,
泰和路309弄,一梯两户，满五，诚心出售，精装，93年房龄,高楼层 (共6层) | 1993年建 | 2室2厅 | 69.28平米 | 南,272,"39,261",1993,69.28,29,31.38027704,121.4991675,63491,2,,,,,,,,
泰和路309弄,一梯两户，满五，诚心出售，精装，93年房龄,高楼层 (共6层) | 1993年建 | 2室2厅 | 69.28平米 | 南,272,"39,261",1993,69.28,29,31.38027704,121.4991675,63491,2,,,,,,,,
泰和路309弄,朝南户型总价低，楼层好，地铁近，刚需好选择,中楼层 (共5层) | 1966年建 | 1室1厅 | 45.13平米 | 南,173.5,"38,445",1966,45.13,56,31.38027704,121.4991675,63491,2,,,,,,,,
泰禾红御,近地铁精装房，南北户型，通风采光好，人车分流。,中楼层 (共18层) | 2016年建 | 3室2厅 | 111.9平米 | 南 西南,930,"83,110",2016,111.9,6,31.23515288,121.356838,63491,2,,,,,,,,
泰禾红御,近地铁精装房，南北户型，通风采光好，高品质小区,中楼层 (共18层) 3室2厅 | 111.92平米 | 南 北,930,"83,096",,111.92,,31.23515288,121.356838,63491,2,,,,,,,,
泰禾红御,总价 zu i 低的一套，业主急售，业主急售。,低楼层 (共18层) 3室2厅 | 111.92平米 | 南 北,910,"81,309",,111.92,,31.23515288,121.356838,63491,2,,,,,,,,
泰禾红御,通透户型采光充足，洋房社区管理严格，中式景观住宅,高楼层 (共20层) | 2017年建 | 2室2厅 | 89.56平米 | 南,736,"82,180",2017,89.56,5,31.23515288,121.356838,63491,2,,,,,,,,
泰禾红御,近地铁精装房，南北户型，通风采光好，高品质小区,中楼层 (共18层) 3室2厅 | 111.92平米 | 南 北,930,"83,096",,111.92,,31.23515288,121.356838,63491,2,,,,,,,,
海尚明城,海尚经典一房，前后无遮挡，采光可以，单价低,低楼层 (共11层) | 2009年建 | 1室1厅 | 61.17平米 | 南,265,"43,322",2009,61.17,13,31.40047687,121.454254,63491,2,,,,,,,,
海尚明城,满五，正气三房两卫，装修方便，位置佳，业主诚意出售,低楼层 (共18层) | 2009年建 | 3室2厅 | 125.96平米 | 南,560,"44,459",2009,125.96,13,31.40047687,121.454254,63491,2,,,,,,,,
海尚明城,房子满五年，装修方便，南北大三房，采光好诚售,低楼层 (共18层) | 2009年建 | 3室1厅 | 124.01平米 | 南,538,"43,384",2009,124.01,13,31.40047687,121.454254,63491,2,,,,,,,,
海尚明城,海尚明城精装修一房满五，位置好,低楼层 (共18层) | 2008年建 | 1室2厅 | 62.79平米 | 南,280,"44,594",2008,62.79,14,31.40047687,121.454254,63491,2,,,,,,,,
海尚明城,海尚经典一房，前后无遮挡，采光可以，单价低,低楼层 (共11层) | 2009年建 | 1室1厅 | 61.17平米 | 南,265,"43,322",2009,61.17,13,31.40047687,121.454254,63491,2,,,,,,,,
海尚明城,小区花园旁，毛胚房，装修省心顺心意节省开支，视野佳,高楼层 (共16层) | 2009年建 | 3室2厅 | 117.25平米 | 南,538,"45,885",2009,117.25,13,31.40047687,121.454254,63491,2,,,,,,,,
海尚明城,不满五年，诚意出售，产权清晰，无抵押。,低楼层 (共18层) | 2009年建 | 2室2厅 | 63.06平米 | 南,272,"43,134",2009,63.06,13,31.40047687,121.454254,63491,2,,,,,,,,
海尚明城,海尚经典一房，前后无遮挡，采光可以，单价低,低楼层 (共11层) | 2009年建 | 1室1厅 | 61.17平米 | 南,265,"43,322",2009,61.17,13,31.40047687,121.454254,63491,2,,,,,,,,
海江二村,好楼层，精装修，户型方正采光好,低楼层 (共6层) | 1995年建 | 1室1厅 | 43.85平米 | 南,206,"46,979",1995,43.85,27,31.39841493,121.509553,63491,2,,,,,,,,
海江二村,税费少，采光好，南北两房， 全明户型。,低楼层 (共6层) | 1995年建 | 2室1厅 | 61.99平米 | 南 北,280,"45,169",1995,61.99,27,31.39841493,121.509553,63491,2,,,,,,,,
海江二村,海江二村 精装修 双南两房 满五 诚意出售 一梯两户,高楼层 (共6层) | 1995年建 | 2室1厅 | 66.22平米 | 南,322,"48,626",1995,66.22,27,31.39841493,121.509553,63491,2,,,,,,,,
海江二村,海江二村双南两房，户型好，朝向好，视野开阔，无遮挡,高楼层 (共6层) | 1994年建 | 2室1厅 | 66.42平米 | 南,325,"48,932",1994,66.42,28,31.39841493,121.509553,63491,2,,,,,,,,
海江二村,海江二村 低楼层 一房 满五 出入方便 户型方正,低楼层 (共6层) | 1995年建 | 1室0厅 | 39.03平米 | 南,175,"44,838",1995,39.03,27,31.39841493,121.509553,63491,2,,,,,,,,
海江二村,海江二村 南北两房 全明户型 简单装修 满五 出行方便,高楼层 (共6层) | 1994年建 | 2室1厅 | 61.6平米 | 南 北,280,"45,455",1994,61.6,28,31.39841493,121.509553,63491,2,,,,,,,,
海江二村,新上房源，房子满五年，小区花园位置，诚意出售！,高楼层 (共6层) | 1995年建 | 1室1厅 | 42.89平米 | 南,180,"41,968",1995,42.89,27,31.39841493,121.509553,63491,2,,,,,,,,
海江二村,海江二村一居室 满五年 小区花园位置 诚意出售 ！,高楼层 (共6层) | 1994年建 | 1室1厅 | 41.66平米 | 南,185,"44,408",1994,41.66,28,31.39841493,121.509553,63491,2,,,,,,,,
海江二村,海江二村一居室 满五年 T字户型 带厅 格局方正 ！,高楼层 (共6层) | 1995年建 | 1室1厅 | 42.89平米 | 南,198,"46,165",1995,42.89,27,31.39841493,121.509553,63491,2,,,,,,,,
海江二村,中间楼层，南北通，户型方正，空气流通好，采光好,中楼层 (共6层) | 1994年建 | 1室1厅 | 40.49平米 | 南,183,"45,197",1994,40.49,28,31.39841493,121.509553,63491,2,,,,,,,,
海江二村,海江二村双南两居室 一梯两户 一手动迁房 免增值税！,高楼层 (共6层) | 1995年建 | 2室1厅 | 66.22平米 | 南,325,"49,079",1995,66.22,27,31.39841493,121.509553,63491,2,,,,,,,,
海江二村,海江二村一居室 格局方正 小区中间位置,高楼层 (共6层) | 1995年建 | 1室1厅 | 40.49平米 | 南,182,"44,950",1995,40.49,27,31.39841493,121.509553,63491,2,,,,,,,,
海江二村,中间楼层，南北通，户型方正，空气流通好，采光好,中楼层 (共6层) | 1994年建 | 1室1厅 | 40.49平米 | 南,183,"45,197",1994,40.49,28,31.39841493,121.509553,63491,2,,,,,,,,
海江二村,海江二村 精装修 双南两房 满五 诚意出售 一梯两户,高楼层 (共6层) | 1995年建 | 2室1厅 | 66.22平米 | 南,322,"48,626",1995,66.22,27,31.39841493,121.509553,63491,2,,,,,,,,
海江二村,房子满五年，高楼层采光好，南北通，看房方便,高楼层 (共6层) | 1994年建 | 2室1厅 | 66.42平米 | 南,328,"49,383",1994,66.42,28,31.39841493,121.509553,63491,2,,,,,,,,
海江新村,海江新村 双南双阳台 全明户型 满五年 非顶楼,高楼层 (共6层) | 1999年建 | 2室2厅 | 95.3平米 | 南 北,380,"39,875",1999,95.3,23,31.83559998,121.3384021,63491,2,,,,,,,,
海江新村,低总价两房 96年房龄 近湿地公园 边套高楼层采光好,中楼层 (共10层) | 1996年建 | 2室1厅 | 54.57平米 | 南 北,210,"38,483",1996,54.57,26,31.83559998,121.3384021,63491,2,,,,,,,,
海江新村,海江新村 满五 看房随时 小户型总价低,中楼层 (共6层) | 1996年建 | 1室1厅 | 41.97平米 | 南,180,"42,888",1996,41.97,26,31.83559998,121.3384021,63491,2,,,,,,,,
海江新村,海江新村 满五 带阁楼30平米 单价低 看房方便,高楼层 (共6层) | 1999年建 | 3室2厅 | 119.19平米 | 南 北,490,"41,111",1999,119.19,23,31.83559998,121.3384021,63491,2,,,,,,,,
海江新村,海江新村 满五年动迁房 单价低 看房方便 只要235万,高楼层 (共6层) | 1996年建 | 2室1厅 | 61.55平米 | 南 北,235,"38,181",1996,61.55,26,31.83559998,121.3384021,63491,2,,,,,,,,
海江新村,动迁房税费少 好楼层 南北两房中等装修 近湿地公园,中楼层 (共10层) | 1996年建 | 2室1厅 | 54.57平米 | 南,210,"38,483",1996,54.57,26,31.83559998,121.3384021,63491,2,,,,,,,,
海滨七村,满五，高楼层采光好，南北通，配套齐全，近地铁,高楼层 (共6层) | 1986年建 | 1室1厅 | 40.05平米 | 南,174,"43,446",1986,40.05,36,31.3918869,121.503638,63491,2,,,,,,,,
海滨三村,海滨三村 小3房双南双天井 小区中间位置 地铁近 满5年,低楼层 (共5层) | 1981年建 | 3室0厅 | 62.96平米 | 南,316,"50,191",1981,62.96,41,31.388282,121.4988739,63491,2,,,,,,,,
海滨二村(宝山),近地铁，中间楼层，一室半户型，方正户型,中楼层 (共6层) | 1981年建 | 1室1厅 | 41.07平米 | 南,180,"43,828",1981,41.07,41,31.38690892,121.498165,63491,2,,,,,,,,
海滨二村(宝山),房子满五，双南格局， 高楼层，采光充足，交通方便,高楼层 (共6层) | 1981年建 | 2室1厅 | 62.66平米 | 南,256,"40,856",1981,62.66,41,31.38690892,121.498165,63491,2,,,,,,,,
海滨二村(宝山),近地铁，中间楼层，一室半户型，方正户型,中楼层 (共6层) | 1981年建 | 1室1厅 | 41.07平米 | 南,180,"43,828",1981,41.07,41,31.38690892,121.498165,63491,2,,,,,,,,
海滨二村(宝山),海滨二村 高楼层中间位置，闹中取静， 满五,高楼层 (共6层) | 1982年建 | 2室1厅 | 47.38平米 | 南 北,201,"42,423",1982,47.38,40,31.38690892,121.498165,63491,2,,,,,,,,
海滨五村,此房满五，中间楼层，户型方正，南北通。,中楼层 (共6层) | 1989年建 | 2室1厅 | 57.78平米 | 南,270,"46,729",1989,57.78,33,31.38847397,121.5033309,63491,2,,,,,,,,
海滨五村,海滨五村 免个税 近地铁 边套厨卫外窗 诚意出售,高楼层 (共6层) | 1989年建 | 1室1厅 | 40.45平米 | 南,178,"44,005",1989,40.45,33,31.38847397,121.5033309,63491,2,,,,,,,,
海滨五村,海滨五村 已经满五年 预约看房,高楼层 (共6层) | 1990年建 | 1室1厅 | 48.05平米 | 南,212,"44,121",1990,48.05,32,31.38847397,121.5033309,63491,2,,,,,,,,
海滨五村,一梯三户中间套 次顶楼 产证满五年 装修好拎包入住,高楼层 (共6层) | 1989年建 | 1室1厅 | 42.48平米 | 南,188,"44,257",1989,42.48,33,31.38847397,121.5033309,63491,2,,,,,,,,
海滨八村,房子满五年，视野开阔，通风良好，南北二房，采光充足,高楼层 (共6层) | 1986年建 | 2室1厅 | 56.73平米 | 南 北,240,"42,306",1986,56.73,36,31.3876728,121.5052383,63491,2,,,,,,,,
海滨八村,双南户型，采光充足， 户型方正 诚心出售,高楼层 (共6层) | 1994年建 | 2室1厅 | 59.81平米 | 南,260,"43,471",1994,59.81,28,31.3876728,121.5052383,63491,2,,,,,,,,
海滨八村,诚心出售，交通便利，配套成熟，采光好,高楼层 (共6层) | 1989年建 | 2室1厅 | 60.73平米 | 南 北,275,"45,283",1989,60.73,33,31.3876728,121.5052383,63491,2,,,,,,,,
海滨六村,此房产证满五年 ， 一梯四户的边户，采光好,高楼层 (共6层) | 1987年建 | 1室1厅 | 43.49平米 | 南,186,"42,769",1987,43.49,35,31.39174718,121.5026185,63491,2,,,,,,,,
海滨四村,海滨四村 朝南1房 满五年，地铁近 采光好 看房方便,中楼层 (共6层) | 1989年建 | 1室1厅 | 37.8平米 | 南,170,"44,974",1989,37.8,33,31.3894752,121.5005868,63491,2,,,,,,,,
海滨四村,海滨四村 南北2房 满五年，地铁近 采光好 看房方便,高楼层 (共6层) | 1989年建 | 2室1厅 | 57.91平米 | 南 北,220,"37,990",1989,57.91,33,31.3894752,121.5005868,63491,2,,,,,,,,
海滨四村,南北户型，产权清晰，近地铁，配套成熟，满五年,高楼层 (共6层) | 1989年建 | 2室1厅 | 63.72平米 | 南,270,"42,373",1989,63.72,33,31.3894752,121.5005868,63491,2,,,,,,,,
海滨新村,此房满五年，单价低，楼层好视野宽阔,低楼层 (共7层) | 1994年建 | 2室0厅 | 44.25平米 | 南,198,"44,746",1994,44.25,28,31.83559998,121.3384021,63491,2,,,,,,,,
海滨新村,海滨新村 双南户型 55.35平 235万,高楼层 (共6层) | 1988年建 | 2室1厅 | 55.35平米 | 南,235,"42,458",1988,55.35,34,31.83559998,121.3384021,63491,2,,,,,,,,
海滨新村,此房是售后公房，单价低，楼层好视野宽阔,低楼层 (共5层) | 1959年建 | 2室1厅 | 44.88平米 | 东 西,183,"40,776",1959,44.88,63,31.83559998,121.3384021,63491,2,,,,,,,,
海滨新村,优!海滨新村 精装修 楼层好 视野开阔 出入方便 交通便,中楼层 (共5层) | 1959年建 | 1室1厅 | 47.35平米 | 南,202,"42,662",1959,47.35,63,31.83559998,121.3384021,63491,2,,,,,,,,
海滨新村,此房是二手买进，单价低，视野宽阔，配套设施齐全。,高楼层 (共5层) | 1959年建 | 4室2厅 | 159.96平米 | 南 北,530,"33,134",1959,159.96,63,31.83559998,121.3384021,63491,2,,,,,,,,
海滨新村,总价低，小两房，楼层好，产权清晰，交易没纠纷,中楼层 (共5层) | 1975年建 | 2室0厅 | 38.97平米 | 南,170,"43,624",1975,38.97,47,31.83559998,121.3384021,63491,2,,,,,,,,
海滨新村,此房为售后公房，精装修 户型规整 单价低,高楼层 (共5层) | 1959年建 | 2室1厅 | 63.08平米 | 南 北,245,"38,840",1959,63.08,63,31.83559998,121.3384021,63491,2,,,,,,,,
海滨新村,中楼层，中装修 户型规整 单价低，拎包入住,中楼层 (共5层) | 1959年建 | 1室1厅 | 45.68平米 | 南,190,"41,594",1959,45.68,63,31.83559998,121.3384021,63491,2,,,,,,,,
海滨新村,中楼层，中装修 户型规整 单价低，拎包入住,中楼层 (共5层) | 1959年建 | 1室1厅 | 45.68平米 | 南,190,"41,594",1959,45.68,63,31.83559998,121.3384021,63491,2,,,,,,,,
