place,title,msg,price,per_meter,year,area,age,lat,lng,income,loc,place,平均值项:lat,平均值项:lng,平均值项:per_meter,,,,,,,
万千公寓,交通便利，采光充足，配套齐全，南北通透,低楼层 (共28层) | 2000年建 | 3室2厅 | 127.24平米 | 南 北,775,"60,909",2000,127.24,22,31.26250926,121.437575,70500,1,爱建新村,31.24945384,121.404576,65306,,,,,,,
武宁小城,内环内地铁六轨交汇/电梯房地铁口随时看/总价低空间大,低楼层 (共27层) | 1997年建 | 1室1厅 | 48.27平米 | 南,375,"77,689",1997,48.27,25,31.24768385,121.4291641,70500,1,,,,,,,,,,,
武宁小城,*+店长推荐+电梯两房+全明户型+ 精装修拎包住,中楼层 (共28层) | 1997年建 | 2室1厅 | 64.54平米 | 东南 东北,495,"76,697",1997,64.54,25,31.24768385,121.4291641,70500,1,,,,,,,,,,,
武宁小城,公司产权/税费少/普陀内环//地铁沿线/电梯房,低楼层 (共10层) | 2000年建 | 2室2厅 | 106平米 | 南,760,"71,699",2000,106,22,31.24768385,121.4291641,70500,1,,,,,,,,,,,
武宁小城,内环内电梯两房/14号线地铁口/六轨交汇/拎包入住,中楼层 (共28层) | 1997年建 | 2室1厅 | 69.28平米 | 西 西北,530,"76,502",1997,69.28,25,31.24768385,121.4291641,70500,1,,,,,,,,,,,
武宁小城,内环内，电梯两房，地铁沿线，满五税费少,中楼层 (共28层) | 1997年建 | 2室1厅 | 69.28平米 | 南 北,528,"76,213",1997,69.28,25,31.24768385,121.4291641,70500,1,,,,,,,,,,,
武宁小城,内环，14号线地铁口，六轨交，单价低大三房。,中楼层 (共10层) | 2000年建 | 3室2厅 | 137.7平米 | 南 北,980,"71,170",2000,137.7,22,31.24768385,121.4291641,70500,1,,,,,,,,,,,
武宁小城,本套房源低于同户型40W＋业主接受下家置换+看房有钥匙,中楼层 (共28层) | 1997年建 | 2室1厅 | 69.28平米 | 西北 西,498,"71,883",1997,69.28,25,31.24768385,121.4291641,70500,1,,,,,,,,,,,
武宁小城,小城大三房+14号线地铁口+单价低核验已通过+业主诚意,中楼层 (共28层) | 1997年建 | 3室2厅 | 120平米 | 南 北,950,"79,167",1997,120,25,31.24768385,121.4291641,70500,1,,,,,,,,,,,
武宁小城,内环内/495万/电梯高区2房/门口14号线/有钥匙,高楼层 (共28层) | 1997年建 | 2室1厅 | 66.37平米 | 南 北,495,"74,582",1997,66.37,25,31.24768385,121.4291641,70500,1,,,,,,,,,,,
武宁小城,近地铁14号线 六轨交 高区电梯两房视野开阔 税少满五,高楼层 (共28层) | 1997年建 | 2室1厅 | 64.54平米 | 东南 东北,500,"77,472",1997,64.54,25,31.24768385,121.4291641,70500,1,,,,,,,,,,,
武宁路200弄,武宁小城+3年出一套+南北通透+厨卫全明+采光好,高楼层 (共7层) | 1996年建 | 2室2厅 | 76.02平米 | 南 北,619,"81,426",1996,76.02,26,31.24622132,121.4283898,70500,1,,,,,,,,,,,
水塘小区,14/15号铜川路线地铁口 旁 小区已做美丽家园 非顶楼,高楼层 (共6层) | 1989年建 | 1室1厅 | 40.81平米 | 南,285,"69,836",1989,40.81,33,31.25526656,121.4061048,70500,1,,,,,,,,,,,
水塘小区,钥匙房 满五年 一梯两户 近地铁 双轨交 全明户型,高楼层 (共6层) | 1989年建 | 2室1厅 | 55.43平米 | 东 东南 北,370,"66,751",1989,55.43,33,31.25526656,121.4061048,70500,1,,,,,,,,,,,
水塘小区,好楼层，好户型，好位置，地铁口，配套成熟,中楼层 (共6层) | 1989年建 | 1室1厅 | 40.68平米 | 南,285,"70,059",1989,40.68,33,31.25526656,121.4061048,70500,1,,,,,,,,,,,
水塘小区,满五年税少 近地铁14、15号线 中间楼层 全明户型,中楼层 (共7层) | 1988年建 | 2室1厅 | 60.67平米 | 南 北,402,"66,261",1988,60.67,34,31.25526656,121.4061048,70500,1,,,,,,,,,,,
水塘小区,近地铁，中楼层，采光好，视野佳。得房率高，诚意出售,中楼层 (共7层) | 1988年建 | 3室1厅 | 69.12平米 | 南 北,470,"67,998",1988,69.12,34,31.25526656,121.4061048,70500,1,,,,,,,,,,,
水塘小区,满五年 中间楼层 近14（在建）/15号线铜川路站,中楼层 (共6层) | 1989年建 | 2室0厅 | 43.07平米 | 东 西 北,283,"65,707",1989,43.07,33,31.25526656,121.4061048,70500,1,,,,,,,,,,,
水塘小区,满五年，税少，低总价，近地铁，业主诚意出售,高楼层 (共7层) | 1988年建 | 1室1厅 | 39.83平米 | 南,251,"63,018",1988,39.83,34,31.25526656,121.4061048,70500,1,,,,,,,,,,,
水塘小区,满五税少，近地铁，准电梯房，采光通透性好,高楼层 (共7层) | 1996年建 | 2室1厅 | 67.05平米 | 南,428,"63,833",1996,67.05,26,31.25526656,121.4061048,70500,1,,,,,,,,,,,
水塘小区,钥匙房 满五年 中楼层 近地铁 双轨交 全明户型,中楼层 (共6层) | 1989年建 | 1室1厅 | 43.07平米 | 东 西 北,265,"61,528",1989,43.07,33,31.25526656,121.4061048,70500,1,,,,,,,,,,,
江南名庐,南北通 三开间朝南 税费少 地铁口,低楼层 (共27层) | 2005年建 | 3室2厅 | 141.75平米 | 南,1398,"98,625",2005,141.75,17,31.24229186,121.422997,70500,1,,,,,,,,,,,
汪家井小区,内环旁，1991年房龄，楼层好大一室户，采光充足,高楼层 (共6层) | 1991年建 | 1室1厅 | 44.83平米 | 南,265,"59,113",1991,44.83,31,31.26470131,121.4387779,70500,1,,,,,,,,,,,
汪家井小区,新上房源，单价低，诚意出售，交通方便，满五年,高楼层 (共6层) | 1987年建 | 1室1厅 | 37.3平米 | 南,220,"58,982",1987,37.3,35,31.26470131,121.4387779,70500,1,,,,,,,,,,,
沙田新苑,四轨交汇 交通便利 满五年 税费少,低楼层 (共30层) | 2000年建 | 1室2厅 | 69.91平米 | 东南,510,"72,951",2000,69.91,22,31.24341707,121.4195371,70500,1,,,,,,,,,,,
沙田花园,已满五年 得房率高 大面积复式 可享四世同堂,高楼层 (共8层) | 1997年建 | 5室2厅 | 205.04平米 | 南,1850,"90,227",1997,205.04,25,31.24219731,121.4399618,70500,1,,,,,,,,,,,
沙田花园,附带40平 满五年 花园洋房顶复 户型方正,高楼层 (共8层) | 1997年建 | 4室1厅 | 125.17平米 | 南 西南,1131,"90,358",1997,125.17,25,31.24219731,121.4399618,70500,1,,,,,,,,,,,
泰宸苑,房子满五，次顶楼，楼层好，精装修，房东诚意出售,高楼层 (共7层) | 1998年建 | 3室2厅 | 99.98平米 | 南 北,675,"67,514",1998,99.98,24,31.24762851,121.369113,70500,1,,,,,,,,,,,
泰宸苑,满5V1+中间楼层+近地铁+采光好+南北通，诚意出售,中楼层 (共7层) | 1998年建 | 3室2厅 | 108.74平米 | 南,770,"70,812",1998,108.74,24,31.24762851,121.369113,70500,1,,,,,,,,,,,
泰山三村,朝南一室，近地铁3.4号线中潭站，品质小区，产权清晰,高楼层 (共6层) | 1987年建 | 1室1厅 | 36.63平米 | 南,230,"62,791",1987,36.63,35,31.26506786,121.454928,70500,1,,,,,,,,,,,
泰山三村,内环边电梯房，双南两房，采光无遮挡,高楼层 (共13层) | 1989年建 | 2室1厅 | 61.01平米 | 南,400,"65,564",1989,61.01,33,31.26506786,121.454928,70500,1,,,,,,,,,,,
泰山三村,内环边精装朝南一室户 采光视野好 满五年,高楼层 (共6层) | 1988年建 | 1室0厅 | 38.43平米 | 南,235,"61,151",1988,38.43,34,31.26506786,121.454928,70500,1,,,,,,,,,,,
泰山三村,电梯双南两房，看房方便， 小区环境好 交通方便,低楼层 (共12层) | 1990年建 | 2室1厅 | 77.65平米 | 南,485,"62,460",1990,77.65,32,31.26506786,121.454928,70500,1,,,,,,,,,,,
泰山二村,内环边品质小区，满五年，业主诚意出售，看房随时,高楼层 (共6层) | 1982年建 | 1室1厅 | 39.78平米 | 南,245,"61,589",1982,39.78,40,31.26602689,121.452084,70500,1,,,,,,,,,,,
泰山二村,房子满5年 税费少 中区楼层 采光好 业主诚心出售,高楼层 (共6层) | 1981年建 | 2室1厅 | 48.93平米 | 南,350,"71,531",1981,48.93,41,31.26602689,121.452084,70500,1,,,,,,,,,,,
泰山二村,满五 低楼层 低总价 户型好 一室户,低楼层 (共6层) | 1982年建 | 1室1厅 | 29.03平米 | 南,205,"70,617",1982,29.03,40,31.26602689,121.452084,70500,1,,,,,,,,,,,
泰欣嘉园,高区一线河景 人车分流 直达地铁 满五税费少 看房方便,高楼层 (共29层) 2室2厅 | 123.98平米 | 西南 东北,1400,"112,922",,123.98,,31.25335853,121.439197,70500,1,,,,,,,,,,,
泰欣嘉园,中区/三房朝南厅朝南/正看花园/满五唯①/人车分流,中楼层 (共33层) | 2008年建 | 3室2厅 | 169.85平米 | 西南,1949,"114,749",2008,169.85,14,31.25335853,121.439197,70500,1,,,,,,,,,,,
泾阳家园,中环地铁普陀2房 安静人文书香 采光耀眼 50米生活商圈,高楼层 (共6层) | 1997年建 | 2室2厅 | 73.76平米 | 南 北,470,"63,721",1997,73.76,25,31.24373392,121.3716991,70500,1,,,,,,,,,,,
洛川路14号,精装修一室一厅，视野宽阔，采光充足，业主诚心出售,高楼层 (共7层) | 1987年建 | 1室1厅 | 34.39平米 | 南,195,"56,703",1987,34.39,35,31.26941922,121.4514763,70500,1,,,,,,,,,,,
洛川路26号,朝南一室户出行方便采光好拎包入住业主诚心出售,高楼层 (共7层) | 1987年建 | 1室0厅 | 34.39平米 | 南,190,"55,249",1987,34.39,35,31.26919398,121.4509339,70500,1,,,,,,,,,,,
海普苑,此房满五年，户型方正，房东诚意出售，配套齐全,低楼层 (共11层) | 2002年建 | 2室2厅 | 97.13平米 | 南 北,750,"77,217",2002,97.13,20,31.25760679,121.3908614,70500,1,,,,,,,,,,,
海棠苑,地铁14.15号线旁，房龄96年，满五年品质小区,高楼层 (共7层) | 1996年建 | 1室1厅 | 37.66平米 | 南,235,"62,401",1996,37.66,26,31.16599862,121.3486688,70500,1,,,,,,,,,,,
海棠苑,地铁14、15线，总价低，电梯房，中环内，随时可看,低楼层 (共24层) | 1997年建 | 3室1厅 | 115.81平米 | 东,692,"59,754",1997,115.81,25,31.16599862,121.3486688,70500,1,,,,,,,,,,,
海棠苑,电梯房 双南户型 满五年 地铁双轨交 诚意出售,低楼层 (共24层) | 1997年建 | 2室1厅 | 89.38平米 | 南,530,"59,298",1997,89.38,25,31.16599862,121.3486688,70500,1,,,,,,,,,,,
海鑫公寓,不错的房子，总价低。可以考虑哦,低楼层 (共18层) | 1997年建 | 2室1厅 | 80.95平米 | 西北,390,"48,178",1997,80.95,25,31.2295759,121.416421,70500,1,,,,,,,,,,,
清涧七街坊,近14号线+南北户型一房+楼层好+总价低税费少+配套齐全,低楼层 (共6层) | 1995年建 | 1室1厅 | 46.33平米 | 南,293,"63,242",1995,46.33,27,31.26545084,121.3922899,70500,1,,,,,,,,,,,
清涧七街坊,近14号线，采光充足，小区位置好，满五年，诚意出售,高楼层 (共6层) | 1995年建 | 1室1厅 | 49.13平米 | 南,269,"54,753",1995,49.13,27,31.26545084,121.3922899,70500,1,,,,,,,,,,,
清涧七街坊,此房税少 户型方正，地铁14号线，产权清晰,中楼层 (共6层) | 1995年建 | 2室1厅 | 61.6平米 | 东南,335,"54,384",1995,61.6,27,31.26545084,121.3922899,70500,1,,,,,,,,,,,
清涧三街坊,清涧三街坊 2室1厅 东南,高楼层 (共19层) | 1998年建 | 2室1厅 | 83.53平米 | 东南,485,"58,063",1998,83.53,24,31.26711138,121.3931079,70500,1,,,,,,,,,,,
清涧三街坊,精装婚房 满五 边套全明 采光好 视野佳 配套成熟,低楼层 (共20层) | 1997年建 | 2室2厅 | 99.91平米 | 南 西,560,"56,051",1997,99.91,25,31.26711138,121.3931079,70500,1,,,,,,,,,,,
清涧三街坊,业主诚意降价，全明三房，户型正气，满五年税费少,高楼层 (共20层) | 1997年建 | 3室1厅 | 99.91平米 | 南,571,"57,152",1997,99.91,25,31.26711138,121.3931079,70500,1,,,,,,,,,,,
清涧三街坊,中环边，电梯中层，低总价，楼层好，视野开阔,中楼层 (共24层) | 1998年建 | 2室1厅 | 82.7平米 | 西南,420,"50,786",1998,82.7,24,31.26711138,121.3931079,70500,1,,,,,,,,,,,
清涧三街坊,2000年商品房 一梯两户 低楼层双南两房,低楼层 (共6层) | 2000年建 | 2室1厅 | 66.15平米 | 南,395,"59,713",2000,66.15,22,31.26711138,121.3931079,70500,1,,,,,,,,,,,
清涧三街坊,清涧三街坊 2室1厅 东南,高楼层 (共19层) | 1998年建 | 2室1厅 | 83.53平米 | 东南,485,"58,063",1998,83.53,24,31.26711138,121.3931079,70500,1,,,,,,,,,,,
清涧二街坊,小户型精装一房，双厅无遮挡，满五，朝南,高楼层 (共6层) | 1994年建 | 1室1厅 | 45.01平米 | 南,268,"59,543",1994,45.01,28,31.26730815,121.3909246,70500,1,,,,,,,,,,,
清涧二街坊,近14号线+南北两房+楼层好+总价低税费少+配套齐全,中楼层 (共6层) | 1994年建 | 2室1厅 | 54.55平米 | 南,350,"64,162",1994,54.55,28,31.26730815,121.3909246,70500,1,,,,,,,,,,,
清涧二街坊,户型正，位置佳，总价低，税费少，宜居两房,高楼层 (共6层) | 1994年建 | 2室1厅 | 59.43平米 | 西南,333,"56,033",1994,59.43,28,31.26730815,121.3909246,70500,1,,,,,,,,,,,
清涧八街坊,精装修一房，领包入住，满五年税低，不临街,高楼层 (共6层) | 1997年建 | 1室0厅 | 39.66平米 | 南,228,"57,489",1997,39.66,25,31.26433229,121.3951986,70500,1,,,,,,,,,,,
清涧八街坊,莫看装修纯毛坯，总价抄低性嘉比，不来看看太可惜！,中楼层 (共6层) | 1997年建 | 1室0厅 | 39.66平米 | 南,230,"57,993",1997,39.66,25,31.26433229,121.3951986,70500,1,,,,,,,,,,,
清涧八街坊,双南两房，满五唯①，位置好，采光好,高楼层 (共6层) | 1996年建 | 2室1厅 | 62.61平米 | 南,330,"52,708",1996,62.61,26,31.26433229,121.3951986,70500,1,,,,,,,,,,,
清涧六街坊,诚心出售，看房方便，南北两房。,中楼层 (共6层) | 1994年建 | 2室1厅 | 61.39平米 | 南,360,"58,642",1994,61.39,28,31.2486365,121.5807664,70500,1,,,,,,,,,,,
清涧六街坊,近14号地铁线，中间楼层，采光充足，医院集市..,中楼层 (共6层) | 1995年建 | 2室1厅 | 61.53平米 | 南 西 北,355,"57,696",1995,61.53,27,31.2486365,121.5807664,70500,1,,,,,,,,,,,
清涧六街坊,一梯四户，南北三房，位置好，配套齐全,低楼层 (共6层) | 1995年建 | 3室1厅 | 71.74平米 | 南,439,"61,194",1995,71.74,27,31.2486365,121.5807664,70500,1,,,,,,,,,,,
清涧四街坊,有钥匙随时可看，前方采光好，南北通透格局好。,高楼层 (共6层) | 2000年建 | 2室1厅 | 71.5平米 | 南 北,420,"58,742",2000,71.5,22,31.26711138,121.3931079,70500,1,,,,,,,,,,,
清涧四街坊,中间楼层，客厅有窗户，房间正气，满五年，业主诚售,中楼层 (共6层) | 2000年建 | 2室1厅 | 72.7平米 | 东南,445,"61,211",2000,72.7,22,31.26711138,121.3931079,70500,1,,,,,,,,,,,
澳门大厦,7/13号线长寿路+3房全明户型+苏州河畔享受繁华,低楼层 (共16层) | 1998年建 | 3室2厅 | 155.08平米 | 南,1098,"70,803",1998,155.08,24,31.25048203,121.4422158,70500,1,,,,,,,,,,,
澳门小区,业主诚意出售，您的一个电话我随时安排您看房,中楼层 (共6层) | 1987年建 | 2室2厅 | 60.1平米 | 南 北,535,"89,019",1987,60.1,35,31.25130344,121.4429441,70500,1,,,,,,,,,,,
澳门小区,澳门小区南北两房全明户型，满五年名下一套，楼层好,中楼层 (共6层) | 1987年建 | 2室1厅 | 42.54平米 | 南 北,395,"92,854",1987,42.54,35,31.25130344,121.4429441,70500,1,,,,,,,,,,,
澳门小区,"满五年税少，双南大两房，近3,4,7,13号线，诚意出售",高楼层 (共6层) | 1987年建 | 2室1厅 | 60.1平米 | 南,535,"89,019",1987,60.1,35,31.25130344,121.4429441,70500,1,,,,,,,,,,,
澳门小区,苏州河畔，闹中取静，阳光刺眼，宜居之选,高楼层 (共6层) | 1987年建 | 2室1厅 | 42.54平米 | 南,398,"93,560",1987,42.54,35,31.25130344,121.4429441,70500,1,,,,,,,,,,,
澳门小区,内环内 地铁口 售后公房 两室半短期过渡 近江宁,高楼层 (共6层) | 1986年建 | 2室1厅 | 55.76平米 | 东南 西北,495,"88,774",1986,55.76,36,31.25130344,121.4429441,70500,1,,,,,,,,,,,
澳门小区,此房满五年，朝南采光好，全明户型,中楼层 (共7层) | 1994年建 | 1室1厅 | 36.81平米 | 南,342,"92,910",1994,36.81,28,31.25130344,121.4429441,70500,1,,,,,,,,,,,
澳门小区,朝南带阳台，阳光从早到晚，满五年，得房率高，诚意售,高楼层 (共7层) | 1992年建 | 1室1厅 | 41.48平米 | 南,376,"90,647",1992,41.48,30,31.25130344,121.4429441,70500,1,,,,,,,,,,,
澳门新苑,7/13长寿路站，精装电梯3房，九年一贯江宁路,低楼层 (共15层) | 1998年建 | 3室1厅 | 148.01平米 | 南 东北,1160,"78,374",1998,148.01,24,31.25298584,121.4534241,70500,1,,,,,,,,,,,
灵芝公寓,双南户型 全明户型 花园位置 业主诚意出售,高楼层 (共5层) | 1990年建 | 2室1厅 | 105.59平米 | 南,673,"63,738",1990,105.59,32,31.27962587,121.437168,70500,1,,,,,,,,,,,
爱建新村,中区电梯房 低于市场价 业主急卖,中楼层 (共12层) | 1989年建 | 2室1厅 | 87平米 | 东,560,"64,368",1989,87,33,31.24945384,121.404576,70500,1,,,,,,,,,,,
爱建新村,"爱建新村两室2厅,全明户型曹杨二中诚意出售",高楼层 (共7层) | 1987年建 | 2室1厅 | 50平米 | 西 北,330,"66,000",1987,50,35,31.24945384,121.404576,70500,1,,,,,,,,,,,
爱建新村,爱建新村电梯大2房 老业主亲情委托繁华比邻 诚意售,高楼层 (共12层) | 1989年建 | 2室2厅 | 106.79平米 | 东,700,"65,550",1989,106.79,33,31.24945384,121.404576,70500,1,,,,,,,,,,,
牡丹新苑,牡丹新苑 1室1厅 南,低楼层 (共6层) | 2003年建 | 1室1厅 | 53.92平米 | 南,435,"80,676",2003,53.92,19,31.26052005,121.4245407,70500,1,,,,,,,,,,,
玉城宝都大厦,内环长寿路板块，交通配套齐全，视野开阔，诚意出售,高楼层 (共26层) | 1998年建 | 2室1厅 | 109.84平米 | 东 北,700,"63,730",1998,109.84,24,31.247866,121.4491776,70500,1,,,,,,,,,,,
甘泉一村,满五年精装修中间楼层朝南一门关,中楼层 (共5层) | 1953年建 | 1室1厅 | 37.62平米 | 北 南,235,"62,467",1953,37.62,69,31.27070491,121.4384654,70500,1,,,,,,,,,,,
甘泉一村,一门关一室户，内环边，近7号线，小区配套成熟,中楼层 (共5层) | 1953年建 | 1室0厅 | 26.25平米 | 北,160,"60,953",1953,26.25,69,31.27070491,121.4384654,70500,1,,,,,,,,,,,
甘泉一村,独有复式结构+大露台+南北2室1厅+业主诚意出售,高楼层 (共6层) | 1986年建 | 2室1厅 | 68.86平米 | 南,420,"60,994",1986,68.86,36,31.27070491,121.4384654,70500,1,,,,,,,,,,,
甘泉一村,中间楼层，朝南带阳台，单价低总价低,中楼层 (共5层) | 1953年建 | 1室0厅 | 30.29平米 | 南,178,"58,766",1953,30.29,69,31.27070491,121.4384654,70500,1,,,,,,,,,,,
甘泉一村,朝南采光好，楼层佳，诚意出售。,中楼层 (共5层) | 1953年建 | 1室0厅 | 30.74平米 | 南,184,"59,857",1953,30.74,69,31.27070491,121.4384654,70500,1,,,,,,,,,,,
甘泉一村,朝南一室一厅，小户型 小总价，单价低,高楼层 (共6层) | 1981年建 | 1室1厅 | 40.15平米 | 南,230,"57,286",1981,40.15,41,31.27070491,121.4384654,70500,1,,,,,,,,,,,
甘泉一村,内环边，满五年，中间楼层，朝南带有阳台分门独用,中楼层 (共5层) | 1953年建 | 1室0厅 | 30.74平米 | 南,180,"58,556",1953,30.74,69,31.27070491,121.4384654,70500,1,,,,,,,,,,,
甘泉一村,满五年，内环边，满五年精装修，低总价中楼层东边套,中楼层 (共5层) | 1953年建 | 1室0厅 | 25.88平米 | 东 北,165,"63,756",1953,25.88,69,31.27070491,121.4384654,70500,1,,,,,,,,,,,
甘泉一村,一门关一室户，内环边，近7号线，小区配套成熟,中楼层 (共5层) | 1953年建 | 1室0厅 | 26.25平米 | 北,160,"60,953",1953,26.25,69,31.27070491,121.4384654,70500,1,,,,,,,,,,,
甘泉一村,满五年，单价低，总价低，楼层位置好,中楼层 (共5层) | 1953年建 | 2室1厅 | 53.36平米 | 南,315,"59,033",1953,53.36,69,31.27070491,121.4384654,70500,1,,,,,,,,,,,
甘泉一村,满五年，内环边，满五年精装修，低总价中楼层东边套,中楼层 (共5层) | 1953年建 | 1室0厅 | 25.88平米 | 东 北,165,"63,756",1953,25.88,69,31.27070491,121.4384654,70500,1,,,,,,,,,,,
